FTI,NYSE
FXCM,NYSE
FDX,NYSE
FCH,NYSE
FCAU,NYSE
FBR,NYSE
FNF,NYSE
FHN,NYSE
AG,NYSE
FE,NYSE
FLO,NYSE
FLS,NYSE
FLR,NYSE
FL,NYSE
F,NYSE
FBHS,NYSE
BEN,NYSE
FCX,NYSE
FSL,NYSE
FRO,NYSE
GNC,NYSE
GME,NYSE
GCI,NYSE
GPS,NYSE
GD,NYSE
GE,NYSE
GGP,NYSE
GIS,NYSE
GM,NYSE
GNW,NYSE
GGB,NYSE
GSK,NYSE
GRT,NYSE
GDDY,NYSE
GOL,NYSE
GFI,NYSE
GG,NYSE
GS,NYSE
GDP,NYSE
GPK,NYSE
GXP,NYSE
GRUB,NYSE
TV,NYSE
GES,NYSE
HRB,NYSE
HCA,NYSE
HCP,NYSE
HDB,NYSE
HSBC,NYSE
HK,NYSE
HAL,NYSE
HBI,NYSE
HOG,NYSE
HMY,NYSE
HRS,NYSE
HIG,NYSE
HCN,NYSE
HL,NYSE
HLX,NYSE
HP,NYSE
HLF,NYSE
HT,NYSE
HTZ,NYSE
HES,NYSE
HPQ,NYSE
HLT,NYSE
HFC,NYSE
HD,NYSE
HON,NYSE
HSP,NYSE
HST,NYSE
HOV,NYSE
HUM,NYSE
HUN,NYSE
IAG,NYSE
IBN,NYSE
ING,NYSE
ITC,NYSE
ITW,NYSE
INFY,NYSE
IR,NYSE
IM,NYSE
IBM,NYSE
IGT,NYSE
IP,NYSE
IPG,NYSE
XON,NYSE
INVN,NYSE
IVZ,NYSE
IVR,NYSE
IRM,NYSE
ITUB,NYSE
JCP,NYSE
JPM,NYSE
JBL,NYSE
JEC,NYSE
JNS,NYSE
JAH,NYSE
JKS,NYSE
JNJ,NYSE
JCI,NYSE
JOY,NYSE
JMEI,NYSE
JNPR,NYSE
KBH,NYSE
KBR,NYSE
KKR,NYSE
KATE,NYSE
K,NYSE
KEG,NYSE
KEY,NYSE
KMB,NYSE
KIM,NYSE
KMP,NYSE
KMI,NYSE
KMR,NYSE
KND,NYSE
KING,NYSE
KGC,NYSE
KN,NYSE
KSS,NYSE
KOS,NYSE
KR,NYSE
LB,NYSE
LFL,NYSE
LQ,NYSE
LHO,NYSE
LPI,NYSE
LVS,NYSE
LEG,NYSE
LC,NYSE
